method,algorithm,k,seed,silhouette
MDS,Agglomerative,6,3735,0.40450934023066115
MDS,Spectral,6,3735,0.22038304052197552
PCA,KMeans,4,8859,0.4863809316534468
PCA,GMM,4,8859,0.41986029057574326
PCA,Agglomerative,4,8859,0.48765134424796924
PCA,Spectral,4,8859,0.35808749973959464
PCA,KMeans,5,8859,0.5265791069468279
PCA,GMM,5,8859,0.12339455289482867
PCA,Agglomerative,5,8859,0.5521963523374787
PCA,Spectral,5,8859,0.3193613881228527
PCA,KMeans,6,8859,0.5668289329928428
PCA,GMM,6,8859,0.3450114327451788
PCA,Agglomerative,6,8859,0.5639881437960454
PCA,Spectral,6,8859,0.2875621523225612
UMAP,KMeans,4,8859,0.45275765657424927
UMAP,GMM,4,8859,0.44413432478904724
UMAP,Agglomerative,4,8859,0.43371403217315674
UMAP,Spectral,4,8859,0.44496408104896545
UMAP,KMeans,5,8859,0.45956844091415405
UMAP,GMM,5,8859,0.39888644218444824
UMAP,Agglomerative,5,8859,0.4099387526512146
UMAP,Spectral,5,8859,0.4374019503593445
UMAP,KMeans,6,8859,0.45877471566200256
UMAP,GMM,6,8859,0.36838921904563904
UMAP,Agglomerative,6,8859,0.450404554605484
UMAP,Spectral,6,8859,0.45460963249206543
MDS,KMeans,4,8859,0.38995860741567584
MDS,GMM,4,8859,0.5918735257382278
MDS,Agglomerative,4,8859,0.32236735266224875
MDS,Spectral,4,8859,0.2655582691097556
MDS,KMeans,5,8859,0.4030216389515965
MDS,GMM,5,8859,0.3873068904301668
MDS,Agglomerative,5,8859,0.35428625474914016
MDS,Spectral,5,8859,0.2519164408308802
MDS,KMeans,6,8859,0.3990912981412998
MDS,GMM,6,8859,0.3813368841821424
MDS,Agglomerative,6,8859,0.35363644155711205
MDS,Spectral,6,8859,0.23415424196964565
PCA,KMeans,4,2906,0.4863809316534468
PCA,GMM,4,2906,0.41986029057574326
PCA,Agglomerative,4,2906,0.48765134424796924
PCA,Spectral,4,2906,0.35808749973959464
PCA,KMeans,5,2906,0.5265791069468279
PCA,GMM,5,2906,0.12339455289482867
PCA,Agglomerative,5,2906,0.5521963523374787
PCA,Spectral,5,2906,0.3193613881228527
PCA,KMeans,6,2906,0.5680426055994776
PCA,GMM,6,2906,0.3450114327451788
PCA,Agglomerative,6,2906,0.5639881437960454
PCA,Spectral,6,2906,0.2875621523225612
UMAP,KMeans,4,2906,0.4598398208618164
UMAP,GMM,4,2906,0.43839842081069946
UMAP,Agglomerative,4,2906,0.4256197512149811
UMAP,Spectral,4,2906,0.4421326816082001
UMAP,KMeans,5,2906,0.4640660285949707
UMAP,GMM,5,2906,0.4120388329029083
UMAP,Agglomerative,5,2906,0.43714961409568787
UMAP,Spectral,5,2906,0.4575265347957611
UMAP,KMeans,6,2906,0.4329172670841217
UMAP,GMM,6,2906,0.39009830355644226
UMAP,Agglomerative,6,2906,0.398966521024704
UMAP,Spectral,6,2906,0.420303076505661
MDS,KMeans,4,2906,0.39191852849581077
MDS,GMM,4,2906,0.3850186287977593
MDS,Agglomerative,4,2906,0.3887646308368803
MDS,Spectral,4,2906,0.2613876809790981
MDS,KMeans,5,2906,0.40592619113699085
MDS,GMM,5,2906,0.3856221160293881
MDS,Agglomerative,5,2906,0.40903905872826957
MDS,Spectral,5,2906,0.2594153221477893
MDS,KMeans,6,2906,0.4045530632776599
MDS,GMM,6,2906,0.4013099688217624
MDS,Agglomerative,6,2906,0.4125138139479887
MDS,Spectral,6,2906,0.24416858525373172
PCA,KMeans,4,8716,0.4863809316534468
PCA,GMM,4,8716,0.10630886691310956
PCA,Agglomerative,4,8716,0.48765134424796924
PCA,Spectral,4,8716,0.35808749973959464
PCA,KMeans,5,8716,0.5281900232358612
PCA,GMM,5,8716,0.2807689809786663
PCA,Agglomerative,5,8716,0.5521963523374787
PCA,Spectral,5,8716,0.3193613881228527
PCA,KMeans,6,8716,0.5680426055994776
PCA,GMM,6,8716,0.3450114327451788
PCA,Agglomerative,6,8716,0.5639881437960454
PCA,Spectral,6,8716,0.2875621523225612
UMAP,KMeans,4,8716,0.4577764868736267
UMAP,GMM,4,8716,0.4332016706466675
UMAP,Agglomerative,4,8716,0.44780704379081726
UMAP,Spectral,4,8716,0.44851166009902954
UMAP,KMeans,5,8716,0.48099613189697266
UMAP,GMM,5,8716,0.41099756956100464
UMAP,Agglomerative,5,8716,0.47237762808799744
UMAP,Spectral,5,8716,0.4838535189628601
UMAP,KMeans,6,8716,0.44030824303627014
UMAP,GMM,6,8716,0.40249553322792053
UMAP,Agglomerative,6,8716,0.41477230191230774
UMAP,Spectral,6,8716,0.4427318871021271
MDS,KMeans,4,8716,0.3935957056895317
MDS,GMM,4,8716,0.38369894619142997
MDS,Agglomerative,4,8716,0.3906623227901618
MDS,Spectral,4,8716,0.25010889654788265
MDS,KMeans,5,8716,0.40809840350674115
MDS,GMM,5,8716,0.39061117839964793
MDS,Agglomerative,5,8716,0.40105113504667217
MDS,Spectral,5,8716,0.2607015719700679
MDS,KMeans,6,8716,0.4065121830446812
MDS,GMM,6,8716,0.40532205473426886
MDS,Agglomerative,6,8716,0.4106264838451683
MDS,Spectral,6,8716,0.23528750911188406
PCA,KMeans,4,9361,0.4863809316534468
PCA,GMM,4,9361,0.41986029057574326
PCA,Agglomerative,4,9361,0.48765134424796924
PCA,Spectral,4,9361,0.35808749973959464
PCA,KMeans,5,9361,0.5551844750384182
PCA,GMM,5,9361,0.3139283510831534
PCA,Agglomerative,5,9361,0.5521963523374787
PCA,Spectral,5,9361,0.3193613881228527
PCA,KMeans,6,9361,0.5680426055994776
PCA,GMM,6,9361,0.3450114327451788
PCA,Agglomerative,6,9361,0.5639881437960454
PCA,Spectral,6,9361,0.2875621523225612
UMAP,KMeans,4,9361,0.4590175747871399
UMAP,GMM,4,9361,0.44497963786125183
UMAP,Agglomerative,4,9361,0.4004024565219879
UMAP,Spectral,4,9361,0.45611336827278137
UMAP,KMeans,5,9361,0.4566653072834015
UMAP,GMM,5,9361,0.38579896092414856
UMAP,Agglomerative,5,9361,0.44224464893341064
UMAP,Spectral,5,9361,0.4493005871772766
UMAP,KMeans,6,9361,0.43701961636543274
UMAP,GMM,6,9361,0.35553544759750366
UMAP,Agglomerative,6,9361,0.4123033583164215
UMAP,Spectral,6,9361,0.4360685348510742
MDS,KMeans,4,9361,0.38876737082934437
MDS,GMM,4,9361,0.5928809172356109
MDS,Agglomerative,4,9361,0.39166770314423527
MDS,Spectral,4,9361,0.26471418225690907
MDS,KMeans,5,9361,0.3968494153196548
MDS,GMM,5,9361,0.38762024121613353
MDS,Agglomerative,5,9361,0.40396222190147435
MDS,Spectral,5,9361,0.24953917781708473
MDS,KMeans,6,9361,0.40647777907781696
MDS,GMM,6,9361,0.3991583446146395
MDS,Agglomerative,6,9361,0.4093242431886055
MDS,Spectral,6,9361,0.25115672972088793
PCA,KMeans,4,6027,0.4863809316534468
PCA,GMM,4,6027,0.41986029057574326
PCA,Agglomerative,4,6027,0.48765134424796924
PCA,Spectral,4,6027,0.35808749973959464
PCA,KMeans,5,6027,0.5265791069468279
PCA,GMM,5,6027,0.12339455289482867
PCA,Agglomerative,5,6027,0.5521963523374787
PCA,Spectral,5,6027,0.3193613881228527
PCA,KMeans,6,6027,0.5680426055994776
PCA,GMM,6,6027,0.3017440536745064
PCA,Agglomerative,6,6027,0.5639881437960454
PCA,Spectral,6,6027,0.2875621523225612
UMAP,KMeans,4,6027,0.47371992468833923
UMAP,GMM,4,6027,0.46388357877731323
UMAP,Agglomerative,4,6027,0.43281400203704834
UMAP,Spectral,4,6027,0.45280417799949646
UMAP,KMeans,5,6027,0.4644899368286133
UMAP,GMM,5,6027,0.4510972201824188
UMAP,Agglomerative,5,6027,0.4595663845539093
UMAP,Spectral,5,6027,0.4544687271118164
UMAP,KMeans,6,6027,0.4255911707878113
UMAP,GMM,6,6027,0.39797869324684143
UMAP,Agglomerative,6,6027,0.4117105305194855
UMAP,Spectral,6,6027,0.4141041934490204
MDS,KMeans,4,6027,0.3872103984264442
MDS,GMM,4,6027,0.5919981537099215
MDS,Agglomerative,4,6027,0.3587849832359783
MDS,Spectral,4,6027,0.26458313256416266
MDS,KMeans,5,6027,0.40655804378022165
MDS,GMM,5,6027,0.37462740152427804
MDS,Agglomerative,5,6027,0.3947993701383739
MDS,Spectral,5,6027,0.2537203814158599
MDS,KMeans,6,6027,0.39861198140171483
MDS,GMM,6,6027,0.40228479895304015
MDS,Agglomerative,6,6027,0.3993018708853034
MDS,Spectral,6,6027,0.24655198548906126
PCA,KMeans,4,6318,0.4863809316534468
PCA,GMM,4,6318,0.41986029057574326
PCA,Agglomerative,4,6318,0.48765134424796924
PCA,Spectral,4,6318,0.35808749973959464
PCA,KMeans,5,6318,0.5265791069468279
PCA,GMM,5,6318,0.12339455289482867
PCA,Agglomerative,5,6318,0.5521963523374787
PCA,Spectral,5,6318,0.3193613881228527
PCA,KMeans,6,6318,0.5680426055994776
PCA,GMM,6,6318,0.3450114327451788
PCA,Agglomerative,6,6318,0.5639881437960454
PCA,Spectral,6,6318,0.2875621523225612
UMAP,KMeans,4,6318,0.4696897268295288
UMAP,GMM,4,6318,0.4600473940372467
UMAP,Agglomerative,4,6318,0.4510863423347473
UMAP,Spectral,4,6318,0.46531686186790466
UMAP,KMeans,5,6318,0.4379796087741852
UMAP,GMM,5,6318,0.3876582980155945
UMAP,Agglomerative,5,6318,0.46640023589134216
UMAP,Spectral,5,6318,0.463874489068985
UMAP,KMeans,6,6318,0.42266789078712463
UMAP,GMM,6,6318,0.4202144742012024
UMAP,Agglomerative,6,6318,0.4086242914199829
UMAP,Spectral,6,6318,0.41840824484825134
MDS,KMeans,4,6318,0.3911202940115235
MDS,GMM,4,6318,0.38193291289359743
MDS,Agglomerative,4,6318,0.3911202940115235
MDS,Spectral,4,6318,0.26833233055146316
MDS,KMeans,5,6318,0.39633114482552934
MDS,GMM,5,6318,0.3861963622039954
MDS,Agglomerative,5,6318,0.4009369181083869
MDS,Spectral,5,6318,0.25191763422468905
MDS,KMeans,6,6318,0.40230726519875654
MDS,GMM,6,6318,0.4022814635269544
MDS,Agglomerative,6,6318,0.4092878602598593
MDS,Spectral,6,6318,0.21975123621227274
PCA,KMeans,4,9422,0.4863809316534468
PCA,GMM,4,9422,0.41986029057574326
PCA,Agglomerative,4,9422,0.48765134424796924
PCA,Spectral,4,9422,0.35808749973959464
PCA,KMeans,5,9422,0.5281900232358612
PCA,GMM,5,9422,0.12339455289482867
PCA,Agglomerative,5,9422,0.5521963523374787
PCA,Spectral,5,9422,0.3193613881228527
PCA,KMeans,6,9422,0.5680426055994776
PCA,GMM,6,9422,0.3450114327451788
PCA,Agglomerative,6,9422,0.5639881437960454
PCA,Spectral,6,9422,0.2875621523225612
UMAP,KMeans,4,9422,0.45457297563552856
UMAP,GMM,4,9422,0.44514548778533936
UMAP,Agglomerative,4,9422,0.44140318036079407
UMAP,Spectral,4,9422,0.45813506841659546
UMAP,KMeans,5,9422,0.473370224237442
UMAP,GMM,5,9422,0.38043174147605896
UMAP,Agglomerative,5,9422,0.4481425881385803
UMAP,Spectral,5,9422,0.4722403883934021
UMAP,KMeans,6,9422,0.42739278078079224
UMAP,GMM,6,9422,0.3919025957584381
UMAP,Agglomerative,6,9422,0.41341260075569153
UMAP,Spectral,6,9422,0.42383649945259094
MDS,KMeans,4,9422,0.39090976221340956
MDS,GMM,4,9422,0.5939216086105977
MDS,Agglomerative,4,9422,0.3880715971026579
MDS,Spectral,4,9422,0.2570134980338852
MDS,KMeans,5,9422,0.4137752051717798
MDS,GMM,5,9422,0.38062533954891353
MDS,Agglomerative,5,9422,0.3974781178599959
MDS,Spectral,5,9422,0.2501410748318031
MDS,KMeans,6,9422,0.4036382228913741
MDS,GMM,6,9422,0.41821088093698905
MDS,Agglomerative,6,9422,0.40617783766225257
MDS,Spectral,6,9422,0.2244856480134077
PCA,KMeans,4,4176,0.4863809316534468
PCA,GMM,4,4176,0.10630886691310956
PCA,Agglomerative,4,4176,0.48765134424796924
PCA,Spectral,4,4176,0.35808749973959464
PCA,KMeans,5,4176,0.5281900232358612
PCA,GMM,5,4176,0.2807689809786663
PCA,Agglomerative,5,4176,0.5521963523374787
PCA,Spectral,5,4176,0.3193613881228527
PCA,KMeans,6,4176,0.5668289329928428
PCA,GMM,6,4176,0.3450114327451788
PCA,Agglomerative,6,4176,0.5639881437960454
PCA,Spectral,6,4176,0.2875621523225612
UMAP,KMeans,4,4176,0.47052717208862305
UMAP,GMM,4,4176,0.457131952047348
UMAP,Agglomerative,4,4176,0.4580656588077545
UMAP,Spectral,4,4176,0.46809956431388855
UMAP,KMeans,5,4176,0.48583805561065674
UMAP,GMM,5,4176,0.4623975455760956
UMAP,Agglomerative,5,4176,0.46434199810028076
UMAP,Spectral,5,4176,0.48774832487106323
UMAP,KMeans,6,4176,0.4625038802623749
UMAP,GMM,6,4176,0.4422198534011841
UMAP,Agglomerative,6,4176,0.43299436569213867
UMAP,Spectral,6,4176,0.46202024817466736
MDS,KMeans,4,4176,0.3912215741177694
MDS,GMM,4,4176,0.3735853289318344
MDS,Agglomerative,4,4176,0.28990237339576314
MDS,Spectral,4,4176,0.24868787963899308
MDS,KMeans,5,4176,0.4008584430983809
MDS,GMM,5,4176,0.40095254337952607
MDS,Agglomerative,5,4176,0.3221357192379909
MDS,Spectral,5,4176,0.24863354621730838
MDS,KMeans,6,4176,0.40886703583414885
MDS,GMM,6,4176,0.40278112803419475
MDS,Agglomerative,6,4176,0.32785564289769464
MDS,Spectral,6,4176,0.22851631399565353
PCA,KMeans,4,9939,0.4863809316534468
PCA,GMM,4,9939,0.41986029057574326
PCA,Agglomerative,4,9939,0.48765134424796924
PCA,Spectral,4,9939,0.35808749973959464
PCA,KMeans,5,9939,0.5265791069468279
PCA,GMM,5,9939,0.12339455289482867
PCA,Agglomerative,5,9939,0.5521963523374787
PCA,Spectral,5,9939,0.3193613881228527
PCA,KMeans,6,9939,0.56555838535161
PCA,GMM,6,9939,0.3450114327451788
PCA,Agglomerative,6,9939,0.5639881437960454
PCA,Spectral,6,9939,0.2875621523225612
UMAP,KMeans,4,9939,0.4433338940143585
UMAP,GMM,4,9939,0.40296459197998047
UMAP,Agglomerative,4,9939,0.41611868143081665
UMAP,Spectral,4,9939,0.44033876061439514
UMAP,KMeans,5,9939,0.4478740394115448
UMAP,GMM,5,9939,0.4254917502403259
UMAP,Agglomerative,5,9939,0.44079670310020447
UMAP,Spectral,5,9939,0.4412568211555481
UMAP,KMeans,6,9939,0.419597864151001
UMAP,GMM,6,9939,0.3687937557697296
UMAP,Agglomerative,6,9939,0.3976671099662781
UMAP,Spectral,6,9939,0.3963335156440735
MDS,KMeans,4,9939,0.3902691376399443
MDS,GMM,4,9939,0.45723156346190214
MDS,Agglomerative,4,9939,0.3894499041628493
MDS,Spectral,4,9939,0.2722199822845727
MDS,KMeans,5,9939,0.4155989966370206
MDS,GMM,5,9939,0.38396088053774746
MDS,Agglomerative,5,9939,0.409467177480804
MDS,Spectral,5,9939,0.24834552666375356
MDS,KMeans,6,9939,0.4010025520188895
MDS,GMM,6,9939,0.4082969438446632
MDS,Agglomerative,6,9939,0.41375238446678164
MDS,Spectral,6,9939,0.23411317210427865
PCA,KMeans,4,3812,0.4863809316534468
PCA,GMM,4,3812,0.41986029057574326
PCA,Agglomerative,4,3812,0.48765134424796924
PCA,Spectral,4,3812,0.35808749973959464
PCA,KMeans,5,3812,0.5281900232358612
PCA,GMM,5,3812,0.28144686719768014
PCA,Agglomerative,5,3812,0.5521963523374787
PCA,Spectral,5,3812,0.3193613881228527
PCA,KMeans,6,3812,0.5680426055994776
PCA,GMM,6,3812,0.3450114327451788
PCA,Agglomerative,6,3812,0.5639881437960454
PCA,Spectral,6,3812,0.2875621523225612
UMAP,KMeans,4,3812,0.4619980752468109
UMAP,GMM,4,3812,0.45446860790252686
UMAP,Agglomerative,4,3812,0.4539386034011841
UMAP,Spectral,4,3812,0.4498375356197357
UMAP,KMeans,5,3812,0.467888206243515
UMAP,GMM,5,3812,0.38527530431747437
UMAP,Agglomerative,5,3812,0.46418386697769165
UMAP,Spectral,5,3812,0.46616655588150024
UMAP,KMeans,6,3812,0.4372026324272156
UMAP,GMM,6,3812,0.44637590646743774
UMAP,Agglomerative,6,3812,0.4190591275691986
UMAP,Spectral,6,3812,0.42860421538352966
MDS,KMeans,4,3812,0.3900992418886249
MDS,GMM,4,3812,0.5920059130178436
MDS,Agglomerative,4,3812,0.3891434617995682
MDS,Spectral,4,3812,0.27020862636039716
MDS,KMeans,5,3812,0.4145728124048498
MDS,GMM,5,3812,0.38126670858188877
MDS,Agglomerative,5,3812,0.4089469898804204
MDS,Spectral,5,3812,0.2475101875070372
MDS,KMeans,6,3812,0.40273835070995107
MDS,GMM,6,3812,0.39272299423417795
MDS,Agglomerative,6,3812,0.41342146601879387
MDS,Spectral,6,3812,0.2348006892834336
PCA,KMeans,4,7635,0.4863809316534468
PCA,GMM,4,7635,0.10630886691310956
PCA,Agglomerative,4,7635,0.48765134424796924
PCA,Spectral,4,7635,0.35808749973959464
PCA,KMeans,5,7635,0.5015903417787266
PCA,GMM,5,7635,0.2807689809786663
PCA,Agglomerative,5,7635,0.5521963523374787
PCA,Spectral,5,7635,0.3193613881228527
PCA,KMeans,6,7635,0.5680426055994776
PCA,GMM,6,7635,0.3450114327451788
PCA,Agglomerative,6,7635,0.5639881437960454
PCA,Spectral,6,7635,0.2875621523225612
UMAP,KMeans,4,7635,0.461723268032074
UMAP,GMM,4,7635,0.46001553535461426
UMAP,Agglomerative,4,7635,0.43807917833328247
UMAP,Spectral,4,7635,0.4567951261997223
UMAP,KMeans,5,7635,0.4770139157772064
UMAP,GMM,5,7635,0.40831977128982544
UMAP,Agglomerative,5,7635,0.46184107661247253
UMAP,Spectral,5,7635,0.46352705359458923
UMAP,KMeans,6,7635,0.4467613697052002
UMAP,GMM,6,7635,0.3990863859653473
UMAP,Agglomerative,6,7635,0.3965349495410919
UMAP,Spectral,6,7635,0.44208890199661255
MDS,KMeans,4,7635,0.39006253555621234
MDS,GMM,4,7635,0.38110520078597465
MDS,Agglomerative,4,7635,0.38831605758027843
MDS,Spectral,4,7635,0.25203310189965317
MDS,KMeans,5,7635,0.4121441746060123
MDS,GMM,5,7635,0.39037103665764306
MDS,Agglomerative,5,7635,0.4058579447845707
MDS,Spectral,5,7635,0.23664816264365693
MDS,KMeans,6,7635,0.40433910571843434
MDS,GMM,6,7635,0.4038084236305567
MDS,Agglomerative,6,7635,0.4150030155276198
MDS,Spectral,6,7635,0.2202277006968993
PCA,KMeans,4,5170,0.4863809316534468
PCA,GMM,4,5170,0.41986029057574326
PCA,Agglomerative,4,5170,0.48765134424796924
PCA,Spectral,4,5170,0.35808749973959464
PCA,KMeans,5,5170,0.5281900232358612
PCA,GMM,5,5170,0.315040205190891
PCA,Agglomerative,5,5170,0.5521963523374787
PCA,Spectral,5,5170,0.3193613881228527
PCA,KMeans,6,5170,0.5680426055994776
PCA,GMM,6,5170,0.3450114327451788
PCA,Agglomerative,6,5170,0.5639881437960454
PCA,Spectral,6,5170,0.2875621523225612
UMAP,KMeans,4,5170,0.4532906711101532
UMAP,GMM,4,5170,0.39009997248649597
UMAP,Agglomerative,4,5170,0.4288404583930969
UMAP,Spectral,4,5170,0.4443728029727936
UMAP,KMeans,5,5170,0.46736574172973633
UMAP,GMM,5,5170,0.4290652275085449
UMAP,Agglomerative,5,5170,0.4383433163166046
UMAP,Spectral,5,5170,0.4563143253326416
UMAP,KMeans,6,5170,0.4311462342739105
UMAP,GMM,6,5170,0.3910726010799408
UMAP,Agglomerative,6,5170,0.4130994975566864
UMAP,Spectral,6,5170,0.42382559180259705
MDS,KMeans,4,5170,0.3908775402590407
MDS,GMM,4,5170,0.4659362109584078
MDS,Agglomerative,4,5170,0.38940950603845503
MDS,Spectral,4,5170,0.2714110114362281
MDS,KMeans,5,5170,0.4164871853298541
MDS,GMM,5,5170,0.3840153643003878
MDS,Agglomerative,5,5170,0.40924931596263053
MDS,Spectral,5,5170,0.2468999146072044
MDS,KMeans,6,5170,0.3988455536032299
MDS,GMM,6,5170,0.4021181733524928
MDS,Agglomerative,6,5170,0.4173176449901957
MDS,Spectral,6,5170,0.22275580331732042
PCA,KMeans,4,9153,0.4863809316534468
PCA,GMM,4,9153,0.10630886691310956
PCA,Agglomerative,4,9153,0.48765134424796924
PCA,Spectral,4,9153,0.35808749973959464
PCA,KMeans,5,9153,0.5265791069468279
PCA,GMM,5,9153,0.2807689809786663
PCA,Agglomerative,5,9153,0.5521963523374787
PCA,Spectral,5,9153,0.3193613881228527
PCA,KMeans,6,9153,0.565111701003525
PCA,GMM,6,9153,0.3017440536745064
PCA,Agglomerative,6,9153,0.5639881437960454
PCA,Spectral,6,9153,0.2875621523225612
UMAP,KMeans,4,9153,0.4564439654350281
UMAP,GMM,4,9153,0.4420006275177002
UMAP,Agglomerative,4,9153,0.4417380392551422
UMAP,Spectral,4,9153,0.4530116319656372
UMAP,KMeans,5,9153,0.4784694314002991
UMAP,GMM,5,9153,0.39147213101387024
UMAP,Agglomerative,5,9153,0.4779767692089081
UMAP,Spectral,5,9153,0.48008105158805847
UMAP,KMeans,6,9153,0.449542373418808
UMAP,GMM,6,9153,0.3511434495449066
UMAP,Agglomerative,6,9153,0.44446536898612976
UMAP,Spectral,6,9153,0.4476717710494995
MDS,KMeans,4,9153,0.39092358956621
MDS,GMM,4,9153,0.3808535417412503
MDS,Agglomerative,4,9153,0.3933777383822914
MDS,Spectral,4,9153,0.22992064296569534
MDS,KMeans,5,9153,0.4049995490170422
MDS,GMM,5,9153,0.39226784196320924
MDS,Agglomerative,5,9153,0.40534851432813424
MDS,Spectral,5,9153,0.2603287303082441
MDS,KMeans,6,9153,0.40759885550919206
MDS,GMM,6,9153,0.40413027788186134
MDS,Agglomerative,6,9153,0.4104340787921036
MDS,Spectral,6,9153,0.24477547534092245
PCA,KMeans,4,3097,0.4863809316534468
PCA,GMM,4,3097,0.41986029057574326
PCA,Agglomerative,4,3097,0.48765134424796924
PCA,Spectral,4,3097,0.35808749973959464
PCA,KMeans,5,3097,0.5265791069468279
PCA,GMM,5,3097,0.28144686719768014
PCA,Agglomerative,5,3097,0.5521963523374787
PCA,Spectral,5,3097,0.3193613881228527
PCA,KMeans,6,3097,0.5668289329928428
PCA,GMM,6,3097,0.3450114327451788
PCA,Agglomerative,6,3097,0.5639881437960454
PCA,Spectral,6,3097,0.2875621523225612
UMAP,KMeans,4,3097,0.46632757782936096
UMAP,GMM,4,3097,0.4063355326652527
UMAP,Agglomerative,4,3097,0.41606536507606506
UMAP,Spectral,4,3097,0.46632757782936096
UMAP,KMeans,5,3097,0.4721983075141907
UMAP,GMM,5,3097,0.4118219017982483
UMAP,Agglomerative,5,3097,0.4119059145450592
UMAP,Spectral,5,3097,0.4709584414958954
UMAP,KMeans,6,3097,0.4207952916622162
UMAP,GMM,6,3097,0.36815375089645386
UMAP,Agglomerative,6,3097,0.3948143422603607
UMAP,Spectral,6,3097,0.4206400215625763
MDS,KMeans,4,3097,0.3836360663558133
MDS,GMM,4,3097,0.38844503863437546
MDS,Agglomerative,4,3097,0.38377296938276906
MDS,Spectral,4,3097,0.2580865356011905
MDS,KMeans,5,3097,0.40884053760586847
MDS,GMM,5,3097,0.39531865727199966
MDS,Agglomerative,5,3097,0.40754314695118515
MDS,Spectral,5,3097,0.2521295337962525
MDS,KMeans,6,3097,0.4076504772621002
MDS,GMM,6,3097,0.40943368281544223
MDS,Agglomerative,6,3097,0.41312029909762166
MDS,Spectral,6,3097,0.25916553978174023
PCA,KMeans,4,4911,0.4863809316534468
PCA,GMM,4,4911,0.10630886691310956
PCA,Agglomerative,4,4911,0.48765134424796924
PCA,Spectral,4,4911,0.35808749973959464
PCA,KMeans,5,4911,0.5281900232358612
PCA,GMM,5,4911,0.3139283510831534
PCA,Agglomerative,5,4911,0.5521963523374787
PCA,Spectral,5,4911,0.3193613881228527
PCA,KMeans,6,4911,0.5680426055994776
PCA,GMM,6,4911,0.3450114327451788
PCA,Agglomerative,6,4911,0.5639881437960454
PCA,Spectral,6,4911,0.2875621523225612
UMAP,KMeans,4,4911,0.4650132358074188
UMAP,GMM,4,4911,0.46136385202407837
UMAP,Agglomerative,4,4911,0.3909710943698883
UMAP,Spectral,4,4911,0.46136385202407837
UMAP,KMeans,5,4911,0.4780339300632477
UMAP,GMM,5,4911,0.3572215139865875
UMAP,Agglomerative,5,4911,0.4374913275241852
UMAP,Spectral,5,4911,0.42599624395370483
UMAP,KMeans,6,4911,0.44619205594062805
UMAP,GMM,6,4911,0.3963489234447479
UMAP,Agglomerative,6,4911,0.4056038558483124
UMAP,Spectral,6,4911,0.44327229261398315
MDS,KMeans,4,4911,0.38501230194217195
MDS,GMM,4,4911,0.3823902392826954
MDS,Agglomerative,4,4911,0.38984691854432585
MDS,Spectral,4,4911,0.2641115760495335
MDS,KMeans,5,4911,0.41938024693954495
MDS,GMM,5,4911,0.41399849931338834
MDS,Agglomerative,5,4911,0.4196955830700957
MDS,Spectral,5,4911,0.253893098441445
MDS,KMeans,6,4911,0.42433515281165496
MDS,GMM,6,4911,0.4184204465406852
MDS,Agglomerative,6,4911,0.42502155214160003
MDS,Spectral,6,4911,0.23517593935540554
PCA,KMeans,4,6047,0.4863809316534468
PCA,GMM,4,6047,0.41986029057574326
PCA,Agglomerative,4,6047,0.48765134424796924
PCA,Spectral,4,6047,0.35808749973959464
PCA,KMeans,5,6047,0.5265791069468279
PCA,GMM,5,6047,0.12339455289482867
PCA,Agglomerative,5,6047,0.5521963523374787
PCA,Spectral,5,6047,0.3193613881228527
PCA,KMeans,6,6047,0.5680426055994776
PCA,GMM,6,6047,0.3450114327451788
PCA,Agglomerative,6,6047,0.5639881437960454
PCA,Spectral,6,6047,0.2875621523225612
UMAP,KMeans,4,6047,0.465411514043808
UMAP,GMM,4,6047,0.4579066038131714
UMAP,Agglomerative,4,6047,0.42469584941864014
UMAP,Spectral,4,6047,0.4579066038131714
UMAP,KMeans,5,6047,0.46806782484054565
UMAP,GMM,5,6047,0.3986574709415436
UMAP,Agglomerative,5,6047,0.45295432209968567
UMAP,Spectral,5,6047,0.4676794707775116
UMAP,KMeans,6,6047,0.4514982998371124
UMAP,GMM,6,6047,0.4159649908542633
UMAP,Agglomerative,6,6047,0.4317353665828705
UMAP,Spectral,6,6047,0.4462195932865143
MDS,KMeans,4,6047,0.38397751902004973
MDS,GMM,4,6047,0.5929662725194175
MDS,Agglomerative,4,6047,0.3910599780413341
MDS,Spectral,4,6047,0.2612695902986604
MDS,KMeans,5,6047,0.40676122209617277
MDS,GMM,5,6047,0.39013893023172325
MDS,Agglomerative,5,6047,0.40836306300326985
MDS,Spectral,5,6047,0.2552987280289055
MDS,KMeans,6,6047,0.40155434553507
MDS,GMM,6,6047,0.4022985140546565
MDS,Agglomerative,6,6047,0.41390283268657385
MDS,Spectral,6,6047,0.22169749297051933
PCA,KMeans,4,3336,0.4863809316534468
PCA,GMM,4,3336,0.41986029057574326
PCA,Agglomerative,4,3336,0.48765134424796924
PCA,Spectral,4,3336,0.35808749973959464
PCA,KMeans,5,3336,0.5281900232358612
PCA,GMM,5,3336,0.2807689809786663
PCA,Agglomerative,5,3336,0.5521963523374787
PCA,Spectral,5,3336,0.3193613881228527
PCA,KMeans,6,3336,0.5680426055994776
PCA,GMM,6,3336,0.3450114327451788
PCA,Agglomerative,6,3336,0.5639881437960454
PCA,Spectral,6,3336,0.2875621523225612
UMAP,KMeans,4,3336,0.45555198192596436
UMAP,GMM,4,3336,0.41639384627342224
UMAP,Agglomerative,4,3336,0.4308169186115265
