method,algorithm,k,seed_1,seed_2,ARI,NMI
MDS,GMM,5,3735,5170,0.9117433613387298,0.9145395814841494
MDS,GMM,5,3735,5793,0.8545876173837712,0.8149545208053678
MDS,GMM,5,3735,7114,1.0,1.0
MDS,GMM,5,3735,3069,0.5950669523639971,0.6325056620876806
MDS,GMM,5,3735,9181,0.95542886967921,0.9493822062661734
MDS,GMM,5,3735,2396,0.6230672283039885,0.6380860449786223
MDS,GMM,5,3735,5154,0.8697591095739398,0.8646525101529247
MDS,GMM,5,3735,4031,0.95542886967921,0.9493822062661734
MDS,GMM,5,3735,4459,0.8545876173837712,0.8149545208053678
MDS,GMM,5,5170,5793,0.7750562545329066,0.7553960748352528
MDS,GMM,5,5170,7114,0.9117433613387298,0.9145395814841494
MDS,GMM,5,5170,3069,0.6678107281646174,0.6777971551605653
MDS,GMM,5,5170,9181,0.8698544403306792,0.8851979193042532
MDS,GMM,5,5170,2396,0.6981835118770378,0.6949773035239719
MDS,GMM,5,5170,5154,0.9551373551972209,0.9496152904507801
MDS,GMM,5,5170,4031,0.8698544403306792,0.8851979193042532
MDS,GMM,5,5170,4459,0.7750562545329066,0.7553960748352528
MDS,GMM,5,5793,7114,0.8545876173837712,0.8149545208053679
MDS,GMM,5,5793,3069,0.5205645575801188,0.59041120063847
MDS,GMM,5,5793,9181,0.8961962872674921,0.8624829840892628
MDS,GMM,5,5793,2396,0.6104672643357705,0.645072206383845
MDS,GMM,5,5793,5154,0.8141886804285428,0.7823704993127907
MDS,GMM,5,5793,4031,0.8961962872674921,0.8624829840892628
MDS,GMM,5,5793,4459,0.9129233783679936,0.9074677898547795
MDS,GMM,5,7114,3069,0.5950669523639971,0.6325056620876806
MDS,GMM,5,7114,9181,0.95542886967921,0.9493822062661734
MDS,GMM,5,7114,2396,0.6230672283039885,0.6380860449786223
MDS,GMM,5,7114,5154,0.8697591095739398,0.8646525101529247
MDS,GMM,5,7114,4031,0.95542886967921,0.9493822062661734
MDS,GMM,5,7114,4459,0.8545876173837712,0.8149545208053679
MDS,GMM,5,3069,9181,0.5608728092456184,0.6127911670963813
MDS,GMM,5,3069,2396,0.8650928937820593,0.8705218262165444
MDS,GMM,5,3069,5154,0.6307190686542844,0.6540417618256086
MDS,GMM,5,3069,4031,0.5608728092456184,0.6127911670963813
MDS,GMM,5,3069,4459,0.5882189483693557,0.656566067407127
MDS,GMM,5,9181,2396,0.6606424710729919,0.6730337340538437
MDS,GMM,5,9181,5154,0.912031624525622,0.9143566832323841
MDS,GMM,5,9181,4031,1.0,1.0
MDS,GMM,5,9181,4459,0.8110240101536396,0.7662822883811797
MDS,GMM,5,2396,5154,0.7382010032934802,0.7308161194681719
MDS,GMM,5,2396,4031,0.6606424710729919,0.6730337340538437
MDS,GMM,5,2396,4459,0.6104672643357705,0.6450722063838451
MDS,GMM,5,5154,4031,0.912031624525622,0.9143566832323841
MDS,GMM,5,5154,4459,0.7339823554336691,0.7075702862133036
MDS,GMM,5,4031,4459,0.8110240101536396,0.7662822883811797
MDS,Agglomerative,5,1382,6140,0.6251771695585485,0.6912376290721252
MDS,Agglomerative,5,1382,5812,0.8543754775495528,0.8350763411098628
MDS,Agglomerative,5,1382,6230,0.8124558306737617,0.8222862557742434
MDS,Agglomerative,5,1382,8244,0.9401899282792806,0.934021819583402
MDS,Agglomerative,5,1382,3210,1.0,1.0
MDS,Agglomerative,5,1382,4654,0.9401899282792806,0.934021819583402
MDS,Agglomerative,5,1382,4031,0.8422229262914911,0.8486558384756621
MDS,Agglomerative,5,1382,3214,0.5291626648039814,0.6793589205049814
MDS,Agglomerative,5,1382,1273,0.7729250043500957,0.7736044206590991
MDS,Agglomerative,5,6140,5812,0.6809118305549902,0.7621836814541733
MDS,Agglomerative,5,6140,6230,0.7890318035693024,0.8202645990140695
MDS,Agglomerative,5,6140,8244,0.6809118305549902,0.7621836814541733
MDS,Agglomerative,5,6140,3210,0.6251771695585485,0.6912376290721252
MDS,Agglomerative,5,6140,4654,0.6809118305549902,0.7621836814541733
MDS,Agglomerative,5,6140,4031,0.668928912530178,0.7490640891395219
MDS,Agglomerative,5,6140,3214,0.41754747402364745,0.6011862531155054
MDS,Agglomerative,5,6140,1273,0.8289075031188736,0.8667954206137193
MDS,Agglomerative,5,5812,6230,0.7913248723740793,0.8192990635194991
MDS,Agglomerative,5,5812,8244,0.9131149885583524,0.9033569544410794
MDS,Agglomerative,5,5812,3210,0.8543754775495528,0.8350763411098628
MDS,Agglomerative,5,5812,4654,0.9131149885583524,0.9033569544410794
MDS,Agglomerative,5,5812,4031,0.8957525539271702,0.886107799172288
MDS,Agglomerative,5,5812,3214,0.5250852411105699,0.6949114930575191
MDS,Agglomerative,5,5812,1273,0.8307176864750485,0.8430028310201444
MDS,Agglomerative,5,6230,8244,0.8708201590887158,0.8904375558682383
MDS,Agglomerative,5,6230,3210,0.8124558306737617,0.8222862557742434
MDS,Agglomerative,5,6230,4654,0.8708201590887158,0.8904375558682383
MDS,Agglomerative,5,6230,4031,0.776593148740952,0.804330835873729
MDS,Agglomerative,5,6230,3214,0.550346273517046,0.6894203238392651
MDS,Agglomerative,5,6230,1273,0.9553888494318182,0.9518635193546962
MDS,Agglomerative,5,8244,3210,0.9401899282792806,0.934021819583402
MDS,Agglomerative,5,8244,4654,1.0,1.0
MDS,Agglomerative,5,8244,4031,0.8957525539271702,0.886107799172288
MDS,Agglomerative,5,8244,3214,0.5835362883584998,0.7506348254500431
MDS,Agglomerative,5,8244,1273,0.8307176864750485,0.8430028310201444
MDS,Agglomerative,5,3210,4654,0.9401899282792806,0.934021819583402
MDS,Agglomerative,5,3210,4031,0.8422229262914911,0.8486558384756621
MDS,Agglomerative,5,3210,3214,0.5291626648039814,0.6793589205049814
MDS,Agglomerative,5,3210,1273,0.7729250043500957,0.7736044206590991
MDS,Agglomerative,5,4654,4031,0.8957525539271702,0.886107799172288
MDS,Agglomerative,5,4654,3214,0.5835362883584998,0.7506348254500431
MDS,Agglomerative,5,4654,1273,0.8307176864750485,0.8430028310201444
MDS,Agglomerative,5,4031,3214,0.5692768726727868,0.7056389788821198
MDS,Agglomerative,5,4031,1273,0.8151032395870417,0.827345610225086
MDS,Agglomerative,5,3214,1273,0.5225694444444444,0.6772917553462012
MDS,Spectral,5,9213,2299,0.8077708058437675,0.8315890161096504
MDS,Spectral,5,9213,9682,0.9446954482635218,0.942041262394028
MDS,Spectral,5,9213,7954,0.7846027294291175,0.8173420868179877
MDS,Spectral,5,9213,4031,0.8409570423364856,0.8757478563391676
MDS,Spectral,5,9213,2687,0.8429100197485898,0.8619215210738121
MDS,Spectral,5,9213,5012,0.7960905838595645,0.8168243953756148
MDS,Spectral,5,9213,8071,0.8229470337925971,0.835246974623398
MDS,Spectral,5,9213,8095,0.8571967783195625,0.854830606260875
MDS,Spectral,5,9213,4911,0.8538621637078658,0.8644604398335551
MDS,Spectral,5,2299,9682,0.8327606010840777,0.8596690802017319
MDS,Spectral,5,2299,7954,0.7500500400320256,0.7978664085134184
MDS,Spectral,5,2299,4031,0.8318719765031098,0.8703835015159274
MDS,Spectral,5,2299,2687,0.9343378951885938,0.9400859892535081
MDS,Spectral,5,2299,5012,0.8793677799382363,0.8826693972848826
MDS,Spectral,5,2299,8071,0.84671879042226,0.8634595762580892
MDS,Spectral,5,2299,8095,0.8135270149054336,0.8332280144698216
MDS,Spectral,5,2299,4911,0.8083991061240016,0.8320114015766776
MDS,Spectral,5,9682,7954,0.7597123781631488,0.7994757477666571
MDS,Spectral,5,9682,4031,0.8679461503036274,0.9043547643463893
MDS,Spectral,5,9682,2687,0.896550500810047,0.9192282057721965
MDS,Spectral,5,9682,5012,0.8458712863915018,0.8627225557938571
MDS,Spectral,5,9682,8071,0.8768327191600676,0.8924927406200518
MDS,Spectral,5,9682,8095,0.9108677878101967,0.9121596178725752
MDS,Spectral,5,9682,4911,0.9035299250620552,0.9104637397294109
MDS,Spectral,5,7954,4031,0.8838578549191037,0.8943523303777695
MDS,Spectral,5,7954,2687,0.6970560473027124,0.7566579220683746
MDS,Spectral,5,7954,5012,0.6501326953986469,0.7115750667749037
MDS,Spectral,5,7954,8071,0.6512114738435444,0.7067752502411152
MDS,Spectral,5,7954,8095,0.6805229102923016,0.7250391794549995
MDS,Spectral,5,7954,4911,0.7525861073867218,0.8039576743722309
MDS,Spectral,5,4031,2687,0.7743584225533975,0.8262259394277205
MDS,Spectral,5,4031,5012,0.723194554223864,0.7699171636418156
MDS,Spectral,5,4031,8071,0.7577271105633574,0.8110288975247836
MDS,Spectral,5,4031,8095,0.7868228530208171,0.8293890534230496
MDS,Spectral,5,4031,4911,0.7779148673658236,0.8168283224481399
MDS,Spectral,5,2687,5012,0.9451815704643003,0.9425286010321549
MDS,Spectral,5,2687,8071,0.9071932400014322,0.9115233225003038
MDS,Spectral,5,2687,8095,0.8738685194320458,0.8813250136378145
MDS,Spectral,5,2687,4911,0.8704652471347766,0.8909668785002426
MDS,Spectral,5,5012,8071,0.8541078463999313,0.8546477059671123
MDS,Spectral,5,5012,8095,0.8229404081138056,0.8249164449487731
MDS,Spectral,5,5012,4911,0.8216318448601948,0.8453141311745637
MDS,Spectral,5,8071,8095,0.9642098399653204,0.9694627313368304
MDS,Spectral,5,8071,4911,0.785044893879081,0.8045565795515679
MDS,Spectral,5,8095,4911,0.8175875689306235,0.8237247268844573
MDS,KMeans,6,2694,2687,1.0,1.0
MDS,KMeans,6,2694,9213,0.6856868856389355,0.72492342540997
MDS,KMeans,6,2694,8244,0.7407568837764597,0.7581549386367583
MDS,KMeans,6,2694,1813,1.0,1.0
MDS,KMeans,6,2694,9496,0.9137961490902667,0.9283785545631927
MDS,KMeans,6,2694,7954,0.9474711623779947,0.92693138639215
MDS,KMeans,6,2694,5361,0.9419114897971231,0.9256236939935903
MDS,KMeans,6,2694,9387,0.8732022307014969,0.9040951686530285
MDS,KMeans,6,2694,8091,0.9419114897971231,0.9256236939935903
MDS,KMeans,6,2687,9213,0.6856868856389355,0.72492342540997
MDS,KMeans,6,2687,8244,0.7407568837764597,0.7581549386367583
MDS,KMeans,6,2687,1813,1.0,1.0
MDS,KMeans,6,2687,9496,0.9137961490902667,0.9283785545631927
MDS,KMeans,6,2687,7954,0.9474711623779947,0.92693138639215
MDS,KMeans,6,2687,5361,0.9419114897971231,0.9256236939935903
MDS,KMeans,6,2687,9387,0.8732022307014969,0.9040951686530285
MDS,KMeans,6,2687,8091,0.9419114897971231,0.9256236939935903
MDS,KMeans,6,9213,8244,0.780357935216684,0.8259531111546131
MDS,KMeans,6,9213,1813,0.6856868856389355,0.72492342540997
MDS,KMeans,6,9213,9496,0.7574066122799484,0.7740737565978385
MDS,KMeans,6,9213,7954,0.656916806521218,0.7196216148922966
MDS,KMeans,6,9213,5361,0.643337461925696,0.6927590951475989
MDS,KMeans,6,9213,9387,0.795308661542119,0.8142311591159453
MDS,KMeans,6,9213,8091,0.643337461925696,0.6927590951475989
MDS,KMeans,6,8244,1813,0.7407568837764597,0.7581549386367583
MDS,KMeans,6,8244,9496,0.8218353677195607,0.812920382833644
MDS,KMeans,6,8244,7954,0.7121036972464894,0.7388483703001599
MDS,KMeans,6,8244,5361,0.7029799148115177,0.7149445177156238
MDS,KMeans,6,8244,9387,0.8642883620987554,0.8566629119764759
MDS,KMeans,6,8244,8091,0.7029799148115177,0.7149445177156238
MDS,KMeans,6,1813,9496,0.9137961490902667,0.9283785545631927
MDS,KMeans,6,1813,7954,0.9474711623779947,0.92693138639215
MDS,KMeans,6,1813,5361,0.9419114897971231,0.9256236939935903
MDS,KMeans,6,1813,9387,0.8732022307014969,0.9040951686530285
MDS,KMeans,6,1813,8091,0.9419114897971231,0.9256236939935903
MDS,KMeans,6,9496,7954,0.8643349231584526,0.8558307888185227
MDS,KMeans,6,9496,5361,0.8589612496033285,0.8544326095360981
MDS,KMeans,6,9496,9387,0.9565141153778713,0.9574449140305387
MDS,KMeans,6,9496,8091,0.8589612496033285,0.8544326095360981
MDS,KMeans,6,7954,5361,0.9419114897971231,0.9256236939935903
MDS,KMeans,6,7954,9387,0.8253008511887291,0.8317965823707546
MDS,KMeans,6,7954,8091,0.9419114897971231,0.9256236939935903
MDS,KMeans,6,5361,9387,0.8200128897019093,0.8303663935548856
MDS,KMeans,6,5361,8091,1.0,1.0000000000000002
MDS,KMeans,6,9387,8091,0.8200128897019093,0.8303663935548856
MDS,GMM,6,9513,3970,0.9125613379936925,0.9247868384757698
MDS,GMM,6,9513,6230,0.9554916461243494,0.9555693127517633
MDS,GMM,6,9513,7923,0.9125613379936925,0.9247868384757698
MDS,GMM,6,9513,4881,0.8705834018077239,0.8810562684076271
MDS,GMM,6,9513,2906,0.9554916461243494,0.9555693127517633
MDS,GMM,6,9513,9361,1.0,1.0
MDS,GMM,6,9513,1311,0.9255796860105888,0.9180015297787514
MDS,GMM,6,9513,5170,0.9554916461243494,0.9555693127517633
MDS,GMM,6,9513,2699,0.9251810957568612,0.9169483801035296
MDS,GMM,6,3970,6230,0.9556804751659141,0.955481205308977
MDS,GMM,6,3970,7923,1.0,1.0
MDS,GMM,6,3970,4881,0.9556804751659141,0.955481205308977
MDS,GMM,6,3970,2906,0.9556804751659141,0.955481205308977
MDS,GMM,6,3970,9361,0.9125613379936925,0.9247868384757696
MDS,GMM,6,3970,1311,0.9245436734189211,0.9175344220085191
MDS,GMM,6,3970,5170,0.8711324585593503,0.880841558653542
MDS,GMM,6,3970,2699,0.925477090896621,0.9167414147377493
MDS,GMM,6,6230,7923,0.9556804751659141,0.955481205308977
MDS,GMM,6,6230,4881,0.9125205030071077,0.9113719097233582
MDS,GMM,6,6230,2906,0.9125205030071077,0.9113719097233582
MDS,GMM,6,6230,9361,0.9554916461243494,0.9555693127517633
MDS,GMM,6,6230,1311,0.9690546777101989,0.9617907380918963
MDS,GMM,6,6230,5170,0.9125205030071077,0.9113719097233582
MDS,GMM,6,6230,2699,0.9694468752828993,0.9616895062118954
MDS,GMM,6,7923,4881,0.9556804751659141,0.9554812053089767
MDS,GMM,6,7923,2906,0.9556804751659141,0.9554812053089767
MDS,GMM,6,7923,9361,0.9125613379936925,0.9247868384757698
MDS,GMM,6,7923,1311,0.9245436734189211,0.9175344220085191
MDS,GMM,6,7923,5170,0.8711324585593503,0.880841558653542
MDS,GMM,6,7923,2699,0.925477090896621,0.9167414147377493
MDS,GMM,6,4881,2906,0.9125205030071077,0.9113719097233582
MDS,GMM,6,4881,9361,0.8705834018077239,0.8810562684076271
MDS,GMM,6,4881,1311,0.882407775298756,0.874076355051913
MDS,GMM,6,4881,5170,0.8305084745762712,0.8508704388343651
MDS,GMM,6,4881,2699,0.882540209420924,0.8723364851547213
MDS,GMM,6,2906,9361,0.9554916461243494,0.9555693127517635
MDS,GMM,6,2906,1311,0.882407775298756,0.8740763550519131
MDS,GMM,6,2906,5170,0.9125205030071077,0.9113719097233582
MDS,GMM,6,2906,2699,0.882540209420924,0.8723364851547213
MDS,GMM,6,9361,1311,0.9255796860105888,0.9180015297787514
MDS,GMM,6,9361,5170,0.9554916461243494,0.9555693127517633
MDS,GMM,6,9361,2699,0.9251810957568612,0.9169483801035296
MDS,GMM,6,1311,5170,0.882407775298756,0.874076355051913
MDS,GMM,6,1311,2699,0.9399061919469407,0.9372082255421474
MDS,GMM,6,5170,2699,0.882540209420924,0.8723364851547213
MDS,Agglomerative,6,3396,5315,0.912883923449966,0.9071787018803048
MDS,Agglomerative,6,3396,3847,0.7230731537809918,0.7855184818106511
MDS,Agglomerative,6,3396,7635,0.912883923449966,0.9071787018803048
MDS,Agglomerative,6,3396,3210,0.8540286922438262,0.8417473376567642
MDS,Agglomerative,6,3396,5123,0.9359721364297926,0.9172158117182841
MDS,Agglomerative,6,3396,9361,0.8302498444611808,0.849184534094995
MDS,Agglomerative,6,3396,2093,0.7901723522571583,0.8509810763625896
MDS,Agglomerative,6,3396,6230,0.8704578223135684,0.8947442880021439
MDS,Agglomerative,6,3396,9853,0.8302498444611808,0.849184534094995
MDS,Agglomerative,6,5315,3847,0.7957097036089285,0.849141107562596
MDS,Agglomerative,6,5315,7635,1.0,1.0
MDS,Agglomerative,6,5315,3210,0.9400474986001429,0.9366905707904267
MDS,Agglomerative,6,5315,5123,0.9359721364297926,0.9172158117182841
MDS,Agglomerative,6,5315,9361,0.9124725760502963,0.9214093716554876
MDS,Agglomerative,6,5315,2093,0.7901723522571583,0.8509810763625896
MDS,Agglomerative,6,5315,6230,0.8704578223135684,0.8947442880021439
MDS,Agglomerative,6,5315,9853,0.9124725760502963,0.9214093716554876
MDS,Agglomerative,6,3847,7635,0.7957097036089285,0.849141107562596
MDS,Agglomerative,6,3847,3210,0.7384866542283821,0.7812324565281049
MDS,Agglomerative,6,3847,5123,0.74574082652649,0.7702965810363755
MDS,Agglomerative,6,3847,9361,0.7221168833255668,0.813794410205662
MDS,Agglomerative,6,3847,2093,0.6212864732443891,0.7712796175564223
MDS,Agglomerative,6,3847,6230,0.6872011948785632,0.7984265256186682
MDS,Agglomerative,6,3847,9853,0.7221168833255668,0.813794410205662
MDS,Agglomerative,6,7635,3210,0.9400474986001429,0.9366905707904267
MDS,Agglomerative,6,7635,5123,0.9359721364297926,0.9172158117182841
MDS,Agglomerative,6,7635,9361,0.9124725760502963,0.9214093716554876
MDS,Agglomerative,6,7635,2093,0.7901723522571583,0.8509810763625896
MDS,Agglomerative,6,7635,6230,0.8704578223135684,0.8947442880021439
MDS,Agglomerative,6,7635,9853,0.9124725760502963,0.9214093716554876
MDS,Agglomerative,6,3210,5123,0.8768200602502704,0.8522947570225746
MDS,Agglomerative,6,3210,9361,0.8534741738540557,0.8565901983638674
MDS,Agglomerative,6,3210,2093,0.7327889740497219,0.7848377275365968
MDS,Agglomerative,6,3210,6230,0.81198319034124,0.8294306295976623
MDS,Agglomerative,6,3210,9853,0.8534741738540557,0.8565901983638674
MDS,Agglomerative,6,5123,9361,0.8507786529549511,0.8589146581585198
MDS,Agglomerative,6,5123,2093,0.7321685244140621,0.7971525626947144
MDS,Agglomerative,6,5123,6230,0.8099696612618569,0.8359485299150421
MDS,Agglomerative,6,5123,9853,0.8507786529549511,0.8589146581585198
MDS,Agglomerative,6,9361,2093,0.8694045276404345,0.8951478154222846
MDS,Agglomerative,6,9361,6230,0.955258949034609,0.9537475875487162
MDS,Agglomerative,6,9361,9853,1.0,1.0
MDS,Agglomerative,6,2093,6230,0.9114087720395744,0.9218959840985674
MDS,Agglomerative,6,2093,9853,0.8694045276404345,0.8951478154222846
MDS,Agglomerative,6,6230,9853,0.955258949034609,0.9537475875487162
MDS,Spectral,6,2699,8146,0.7780132960786202,0.8267538897826288
MDS,Spectral,6,2699,3653,0.719318844885788,0.7863400596526259
MDS,Spectral,6,2699,5539,0.656738312392372,0.7505473647590786
MDS,Spectral,6,2699,6230,0.6041469105942271,0.7290478452401917
MDS,Spectral,6,2699,5315,0.8265728875614221,0.8613591166242995
MDS,Spectral,6,2699,9181,0.6824922876630911,0.7744444741409996
MDS,Spectral,6,2699,9496,0.5855603035907903,0.7158971841966562
MDS,Spectral,6,2699,4861,0.6114255794865989,0.7133673809224388
MDS,Spectral,6,2699,9213,0.6693323056171114,0.7387868487229751
MDS,Spectral,6,8146,3653,0.8257468682839939,0.8736310885037092
MDS,Spectral,6,8146,5539,0.6033114867195585,0.7109168026150385
MDS,Spectral,6,8146,6230,0.5136287673601106,0.6542039862385699
MDS,Spectral,6,8146,5315,0.7776619767239882,0.8355775162781381
MDS,Spectral,6,8146,9181,0.6245981937853972,0.7335732158036291
MDS,Spectral,6,8146,9496,0.5918132689433138,0.7224837972843203
MDS,Spectral,6,8146,4861,0.603933874177254,0.7199510007383351
MDS,Spectral,6,8146,9213,0.768397892420821,0.8242955830444862
MDS,Spectral,6,3653,5539,0.6251393712594036,0.7195036075753765
MDS,Spectral,6,3653,6230,0.5837820593795697,0.7006615089640817
MDS,Spectral,6,3653,5315,0.8815078704331158,0.9101215038833841
MDS,Spectral,6,3653,9181,0.6510665764346605,0.7342808640278687
MDS,Spectral,6,3653,9496,0.6043778595137705,0.7108350721748942
MDS,Spectral,6,3653,4861,0.6787048674101329,0.7587002916365364
MDS,Spectral,6,3653,9213,0.8815078704331158,0.9010787557253879
MDS,Spectral,6,5539,6230,0.7722504101018579,0.8379537075259319
MDS,Spectral,6,5539,5315,0.7274922387030011,0.7966101976034629
MDS,Spectral,6,5539,9181,0.9065160113498176,0.9240937780449453
MDS,Spectral,6,5539,9496,0.837862525690797,0.889385918984626
MDS,Spectral,6,5539,4861,0.9156364004864207,0.9263832620122572
MDS,Spectral,6,5539,9213,0.6654018627112798,0.751908223760674
MDS,Spectral,6,6230,5315,0.6657638448683225,0.7684277227785209
MDS,Spectral,6,6230,9181,0.8045995496944355,0.8634105610976404
MDS,Spectral,6,6230,9496,0.852363331171556,0.8757716447189784
MDS,Spectral,6,6230,4861,0.7223256758815663,0.790371714017037
MDS,Spectral,6,6230,9213,0.5689506137267332,0.6927311873726631
MDS,Spectral,6,5315,9181,0.7577682534823206,0.8215461196288117
MDS,Spectral,6,5315,9496,0.692997585374267,0.7924336565290879
MDS,Spectral,6,5315,4861,0.7256237563140977,0.7960709175131495
MDS,Spectral,6,5315,9213,0.7707139134966128,0.8127405513979248
MDS,Spectral,6,9181,9496,0.8358329955411431,0.8888870450280643
MDS,Spectral,6,9181,4861,0.8542985306186691,0.8759564019637592
MDS,Spectral,6,9181,9213,0.6911832236338589,0.7667153006623962
MDS,Spectral,6,9496,4861,0.8563538710985003,0.9114813075098814
MDS,Spectral,6,9496,9213,0.5872139818328159,0.6933011539509977
MDS,Spectral,6,4861,9213,0.6705189040257156,0.744174824310615
